TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_log,AccountBalance_log,Hour,DayOfWeek,TimeSinceLastTransaction_s,TransactionType_Credit,TransactionType_Debit,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student
220.2,28,102,1,1075.15,5.39906726964818,6.981145136210189,16,0,10277492.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
124.76,49,45,1,5764.72,4.834375328680896,8.659685316492018,16,0,3024472.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
90.94,63,56,1,3896.08,4.521136190378082,8.267982833739753,17,4,3374535.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
162.1,41,151,1,8576.65,5.094363509626968,9.05691526219264,17,2,1035530.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
78.77,48,50,1,6470.57,4.379147493923038,8.775174016481646,18,0,3370377.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
195.49,31,212,1,11988.12,5.280611539429104,9.391754850832639,16,0,3016680.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
119.18,56,96,1,5516.5,4.788990618905782,8.615680138130891,18,4,6398799.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1454.52,27,20,1,1189.03,7.283118504073752,7.08173379587184,16,4,2412688.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
168.53,71,112,1,5962.58,5.133029902309862,8.693426250869635,16,2,3370377.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
177.05,24,235,1,4287.82,5.182064409723787,8.363766915811539,16,1,6565918.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
114.03,51,172,1,13388.56,4.745192963907919,9.502230577801765,16,4,7517261.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
206.84,20,154,1,454.66,5.3367685529222895,6.1217469173709045,18,2,3370377.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
465.45,36,129,1,3465.54,6.14515083340697,8.15091225733227,16,1,7767344.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
36.76,65,108,1,1228.93,3.6312503412773,7.11471253617789,16,0,3370377.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
54.05,27,146,1,469.14,4.008241863168689,6.153030522689372,16,1,1296099.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
213.42,45,17,1,3736.38,5.367936708428093,8.226140110160088,17,3,8037412.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
60.54,57,52,1,3534.93,4.119687369893896,8.170731627181492,17,3,12097343.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
346.76,21,116,1,1637.75,5.851512586680537,7.40168903507791,16,4,1291200.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
336.39,21,18,1,1000.46,5.82123953126126,6.909214214218381,16,0,3370377.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
337.73,78,107,4,7001.2,5.825203329860541,8.853979664374327,17,1,10973941.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
351.99,80,45,2,3663.64,5.866439727920136,8.20648538302964,16,0,1727125.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
758.77,60,114,1,7231.47,6.633015755899252,8.886335888898376,16,4,947651.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20.54,51,72,1,5327.03,3.0699116717282426,8.580736842835003,18,0,5104629.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
71.34,49,144,3,6345.03,4.281377226523952,8.755584699519297,16,0,597036.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
110.17,30,137,1,464.2,4.711060561245524,6.142467420644509,16,3,864492.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
354.91,74,191,1,3872.55,5.874677889901688,8.261926678211184,16,0,8814295.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1431.33,30,49,1,5567.98,7.267057767899151,8.624967192274188,17,1,3370377.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
792.57,19,164,1,770.37,6.676541752836779,6.648168154688608,16,0,10794705.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
136.32,19,113,1,264.83,4.922313968589491,5.582857006727321,18,2,12277668.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.48,32,78,1,11481.85,3.4493524235492026,9.348609896902401,16,0,4657007.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
341.88,43,89,1,4159.52,5.837380531725267,8.33339534544346,16,2,3370377.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37.81,63,195,1,5208.98,3.658677945380815,8.55833129596845,16,0,3456591.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
775.23,59,38,1,5977.59,6.654448868020438,8.695940033189622,16,0,1209328.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
158.02,49,120,1,9374.24,5.069029980473338,9.145827450510938,17,2,3803352.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.42,74,150,1,6851.31,2.913437030827161,8.832341100685642,17,2,4234540.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
254.86,23,102,1,699.9,5.544630419888889,6.552365223506279,17,3,3370377.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
113.03,36,12,1,6756.13,4.736461571669267,8.818353522674487,17,2,4149083.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
147.31,34,92,1,13625.52,4.999304677753871,9.519773172942159,17,0,7687038.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
231.92,66,12,1,5715.08,5.450695046968919,8.651038534753077,18,0,2422229.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35.76,23,122,1,611.86,3.6044102974874863,6.418136524860544,17,1,6133042.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
547.98,28,171,1,1358.54,6.308062010973451,7.214901686221522,17,1,3022001.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
261.45,50,96,1,6735.74,5.5700605876983085,8.815331407370456,17,4,259027.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
340.05,43,37,1,7234.15,5.8320290941007285,8.886706371400772,17,4,1487.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
27.44,62,164,1,5950.48,3.34779660493504,8.691395207104934,17,0,863810.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
336.84,22,100,1,4500.26,5.822572410625688,8.412112636565727,17,1,3370377.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20.22,43,138,1,5515.32,3.054944133185837,8.615466250283438,18,4,262894.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
53.52,49,55,1,2227.49,3.998567606828332,7.70907950505323,16,4,1806738.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
642.53,65,128,1,11417.91,6.466968645996121,9.343026032069748,16,0,11751486.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
418.03,58,161,1,10721.29,6.037942516404394,9.280080031214402,17,0,1818597.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
118.69,33,296,1,749.34,4.784905066885279,6.620526437139178,18,0,3370377.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
736.32,31,28,1,14268.95,6.603021990627973,9.565911206610505,17,2,5005785.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
470.3,40,88,1,8524.09,6.155494833929685,9.050768859280742,18,1,13225239.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
291.68,21,90,1,1451.02,5.679079862015829,7.280710969394563,18,0,3370377.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
425.18,26,172,1,9880.71,6.054861792237774,9.198440852688908,16,2,5003577.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
121.17,68,158,1,12990.77,4.8054135174159684,9.472071359042785,17,0,7090222.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
628.36,44,108,1,11869.71,6.444703430020987,9.381829300473692,16,4,3370377.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
265.76,54,92,1,4446.17,5.586349377764106,8.400023217798914,17,0,1474758.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
54.52,32,164,1,6980.98,4.016743316198549,8.851087823152142,17,3,2072604.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
15.81,69,11,4,8384.85,2.8219739474205245,9.034301040616286,18,3,3876.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
856.9,36,150,1,8579.69,6.75448754257892,9.057269608828946,16,4,1287220.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
99.36,40,46,1,1272.12,4.608763721498222,7.149225859629224,16,1,4581919.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
144.93,42,74,1,6887.52,4.983127054679654,8.837611536870147,16,1,603366.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
18.25,53,18,1,14328.29,2.9575110607337933,9.570060973188612,16,2,7949361.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
39.11,26,143,1,518.54,3.6916256797819615,6.252943804687765,18,4,1387456.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
19.76,20,240,1,1523.04,3.033028058297688,7.329119982621313,17,4,3370377.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
672.74,46,118,1,5386.52,6.512844279812502,8.591840446702097,16,3,11400564.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
388.1,73,40,1,3022.12,5.963836379990508,8.014044689658162,18,0,955646.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
406.65,57,107,1,12995.7,6.01040896310892,9.47245075806544,18,2,6827145.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
251.06,36,34,1,10001.66,5.529667154409346,9.210606336604455,17,2,2415270.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
453.49,66,147,1,6366.43,6.119175911175262,8.758951213467704,16,0,3370377.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36.09,53,167,1,12319.26,3.6133473915014993,9.419000340760931,16,4,14256753.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
501.15,47,208,1,8821.84,6.218898879839348,9.085099092636275,18,0,5708892.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
161.38,24,101,1,3900.34,5.089939267434301,8.26907536284789,16,3,6904743.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
959.48,67,36,1,10631.43,6.867433159503533,9.271664043518062,16,1,3370377.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
56.35,44,75,1,5095.73,4.04917284357538,8.53635443660029,16,3,2590858.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
24.77,62,55,1,5866.01,3.2492110246642736,8.677100413373019,18,1,12535893.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
300.08,68,47,1,13546.75,5.707376010166331,9.513975760859227,17,0,8376130.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
280.61,47,129,3,7888.76,5.64052313501701,8.973320995126326,16,0,4232068.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
164.49,26,75,1,1509.27,5.108910770030852,7.320043721771754,16,2,1380267.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
77.9,21,128,1,664.72,4.368181227851829,6.5008691617185255,17,0,3370377.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
254.77,57,57,1,5994.87,5.5442786031426925,8.698826177866703,16,2,3370377.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
84.28,39,142,1,13586.06,4.445939960417534,9.516873148200443,17,0,12529308.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
575.62,43,129,1,234.41,6.357183470693631,5.461328674807492,18,0,4894.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
486.08,18,68,1,1748.69,6.188428380638807,7.467193908368768,17,1,687059.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1036.21,25,126,1,477.3,6.944289694960107,6.170238150686251,18,4,2683944.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
214.54,70,247,1,11151.53,5.373146507168686,9.319421656978626,17,4,1205550.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
768.94,64,53,1,6860.18,6.646312589733725,8.83363471758943,17,2,5874572.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
112.91,27,135,1,4764.48,4.735408662911821,8.469153545537482,18,2,3025686.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
100.52,50,110,1,453.39,4.620255823406132,6.118955860122529,17,0,3370377.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
71.48,18,169,1,6568.59,4.283310661734724,8.790206704660767,18,3,11148650.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
268.39,26,171,1,136.74,5.596160143762447,4.925367850116552,18,0,1555584.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
667.95,62,253,1,13558.56,6.505709318919628,9.514847112590346,17,3,2676373.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1221.65,27,153,1,243.92,7.108775913208576,5.500931626609754,16,2,5353448.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
203.76,55,37,1,6747.16,5.321838561589383,8.81702515411387,16,0,430654.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
302.82,36,175,1,9384.54,5.716435420779517,9.146925485990792,16,4,2765831.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
233.24,33,72,1,6939.23,5.4563462307729464,8.845090194162067,16,0,3370377.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.52,26,65,1,259.77,2.67552700939665,5.5636387927611155,16,0,2418922.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7.79,34,298,1,1319.85,2.1736147116970854,7.186030747734346,17,4,2767307.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
47.23,73,160,1,6659.81,3.8759812340808804,8.803996377760747,18,3,4149941.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
42.72,37,143,1,2669.66,3.777805663308338,7.890080911858867,16,3,1204574.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
199.54,56,268,1,9603.73,5.301013728095779,9.170010964448366,17,1,4667363.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
568.76,51,155,1,7484.32,6.345215219529468,8.920699048110889,16,0,3370377.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
73.01,25,62,1,1997.33,4.304200219209375,7.6000671107354,18,2,783455.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
283.23,40,98,1,2008.77,5.649783769557158,7.6057755666450575,16,0,3370377.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
881.32,31,59,1,2287.93,6.782554801997891,7.735839738445201,17,3,17800818.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
23.7,46,32,1,7947.44,3.2068032436339315,8.980730961978361,17,3,4839749.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
651.55,72,82,1,2325.78,6.480887764613537,7.7522406165037046,17,4,3370377.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
93.82,39,176,1,8422.06,4.551980357473973,9.038728461642718,17,0,9331366.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
293.85,25,144,1,1919.97,5.686466752446513,7.5605855457803965,16,3,3883548.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41.93,48,136,1,5081.26,3.7595708822364693,8.533511323531684,16,0,3370377.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
93.52,51,97,1,2791.2,4.548811452318707,7.9345850945545475,17,0,15728226.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1413.24,58,199,1,7272.01,7.2543475633126375,8.891925515102034,18,0,7262280.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
342.17,21,247,1,461.83,5.8382259512056915,6.137359816036245,16,3,3273018.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
146.51,53,68,1,7089.9,4.993895970091958,8.866567550821255,17,2,3370377.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
59.12,29,257,1,9823.64,4.0963425648847736,9.192648794844782,16,0,1033927.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
306.37,26,120,1,9609.67,5.728052233628939,9.170629218576742,18,1,12189704.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
743.03,50,174,1,4111.38,6.612081356600804,8.321757215316595,16,3,2586571.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36.57,62,69,1,2583.07,3.6262058595858777,7.8571209543188525,16,0,950035.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1152.58,65,180,1,7567.17,7.0506254293484965,8.93170657348154,17,2,3200922.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
383.95,31,143,1,9933.56,5.953113455724059,9.203774866134017,17,2,604739.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
237.0,49,115,1,14021.4,5.472270673671475,9.548411329961093,16,4,3370377.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
410.4,61,78,1,2563.91,6.019565977218857,7.849678669269983,16,4,8464200.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
712.75,44,25,1,8126.06,6.57053276097022,9.002954513524033,17,4,608866.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23.01,63,166,1,5958.75,3.178470410233162,8.6927838128709,18,4,1214708.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
288.77,55,110,1,8836.51,5.669087504859315,9.086760441745914,16,0,13558152.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
161.63,46,276,1,9286.37,5.091477681940357,9.136410691619842,16,0,3628228.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
120.67,42,233,1,5374.54,4.801312461799358,8.58961431306586,18,0,6235.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46.24,57,52,1,2569.56,3.8552409913291616,7.851879052985447,16,0,3370377.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
131.46,67,258,1,6642.33,4.886280713056833,8.801368622782459,16,0,5445086.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46.23,77,282,1,5107.75,3.8550292839080256,8.538710034878488,17,0,1213694.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
87.85,49,63,1,3753.24,4.486949554600661,8.230641146908976,17,2,17106028.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
335.7,80,57,1,6601.44,5.819192326167029,8.795194556663127,17,0,3370377.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
321.82,32,43,1,6500.5,5.777094892345134,8.779788198491374,16,4,14250794.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
264.14,64,125,1,8459.26,5.580257988370704,9.043135184988545,17,4,1214135.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
344.27,22,123,1,1918.36,5.844326719648509,7.55974707612059,17,1,4578404.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
214.93,28,52,1,7835.4,5.37495428108674,8.966534824213877,17,0,3370377.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
321.86,63,167,1,12626.49,5.777218792729383,9.443631462419502,16,0,6045816.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
53.57,69,121,1,1651.33,3.9994842811981406,7.409941692001226,16,2,1986681.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
451.35,47,223,1,7707.96,6.11445621647175,8.950138567705368,18,1,1736872.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
148.85,57,25,1,7802.36,5.009634793762673,8.962309689154024,16,2,7336905.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
308.85,20,33,2,333.19,5.7360883094081165,5.811709693511341,18,2,4617.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
506.03,21,21,1,1123.89,6.228570173438246,7.025440532080184,16,2,3370377.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
374.61,75,37,1,1389.71,5.928551371047852,7.23756968708214,18,1,4155388.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
626.9,26,138,1,265.51,6.4423809181200635,5.58541176635407,16,0,7769721.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48.85,19,176,1,1503.56,3.9090184964078474,7.316255775633823,16,4,950355.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
261.19,64,52,1,7620.6,5.569069431776972,8.93874160039257,17,3,3370377.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
66.91,39,85,1,871.1,4.2181832991257,6.77090409623294,18,0,1560895.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
127.8,31,47,1,8630.99,4.858260813670253,9.063230348457225,16,3,2668715.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
414.64,32,74,1,7253.22,6.029819500984446,8.889338647477805,16,0,2766092.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
95.55,33,51,1,2434.74,4.570061008874523,7.798005890785373,16,0,604671.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
856.21,33,109,1,12690.79,6.753682929420317,9.448710606710545,17,2,1385061.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
587.23,27,144,1,500.84,6.377118027879466,6.218281343788488,17,0,8297092.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
179.38,30,28,1,8741.51,5.195065736737562,9.075952612774453,18,3,866192.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.61,23,72,1,479.08,3.544142657647253,6.173952756681257,17,0,946440.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
111.21,35,111,1,9088.36,4.720372115676775,9.114859777652129,18,0,4301.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
116.33,27,144,1,1696.15,4.764990477435532,7.436705652606674,16,4,3370377.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
77.5,51,201,1,11079.77,4.363098624788363,9.312966452471475,16,1,8208469.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
260.88,22,36,1,903.05,5.5678863835728905,6.806884668597163,16,0,518715.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.52,55,30,1,2472.99,2.444084655267745,7.813587510907078,17,2,4409320.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
163.94,52,73,1,5957.37,5.105581771405209,8.692552232721317,18,3,1300247.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
178.26,59,59,1,1137.13,5.188837265929216,7.037141843662777,16,0,6386782.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112.94,73,31,1,3807.84,4.735671994052249,8.245079959820542,17,4,3371988.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
56.62,54,121,1,8981.1,4.053869729656382,9.102988986963574,17,0,3370377.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
185.1,53,23,1,6115.63,5.226284163648205,8.718766570246231,16,1,13990885.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
23.71,58,164,1,10788.89,3.2072080200005186,9.286364863575562,16,0,3541431.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
217.5,46,35,1,3057.4,5.3867860145356445,8.025647182382203,18,0,3034196.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
415.88,70,170,1,10008.33,6.032798410600959,9.211272937002215,17,3,3370377.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
94.64,28,144,1,586.76,4.560591142590124,6.376318701312022,18,0,1558839.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
179.43,58,244,1,2626.63,5.195342890920207,7.873837578216043,18,4,7602593.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
103.15,51,179,1,11388.15,4.645832167706981,9.340416426790833,17,2,1640159.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
63.41,26,36,1,1546.22,4.165268900558799,7.344215051192525,17,4,7428739.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
845.14,73,183,1,1702.65,6.740684830548721,7.440528287230952,16,0,3370377.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
505.6,52,183,1,5347.57,6.227721737567575,8.584584514442163,17,1,3116111.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23.23,21,122,1,269.01,3.1875915348284343,5.598458995349557,16,3,5611093.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
193.54,80,267,1,2929.51,5.270637797441294,7.982931748297626,16,1,16157284.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
694.2,61,72,1,1389.37,6.5441995739511825,7.23732517775361,16,3,3800225.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
119.89,67,60,1,6697.77,4.794881041213901,8.80967920643625,17,1,1039883.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
736.53,55,120,1,9826.26,6.603306765352751,9.192915435730958,17,2,3370377.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
50.63,64,143,1,4732.81,3.9441028988915576,8.462485654076264,16,2,1206961.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
